Order ID,Order Date,Country,Region,State,City,Category,Sub-Category,Product Name,Customer Name,Quantity,Sales,Discount,Profit
US-2022-126144,31/07/2022,United States,East,Pennsylvania,Philadelphia,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,Greg Matthias,4,285.576,0.4,-57.1152
US-2022-115805,31/07/2022,United States,Central,Illinois,Chicago,Technology,Phones,Motorola L804,Katrina Willman,1,36.792,0.2,4.1391
US-2022-124576,01/08/2022,United States,West,California,Salinas,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,Heather Kirkland,2,54.896,0.2,18.5274
US-2022-162691,01/08/2022,United States,Central,Texas,Austin,Office Supplies,Paper,Xerox 1998,Aaron Smayling,7,36.288,0.2,12.7008
US-2022-168942,01/08/2022,United States,West,California,San Francisco,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",Eric Murdock,3,186.54,0,50.3658
US-2022-162691,01/08/2022,United States,Central,Texas,Austin,Technology,Machines,Bady BDG101FRU Card Printer,Aaron Smayling,3,1439.982,0.4,-263.9967
US-2022-133235,01/08/2022,United States,South,North Carolina,Charlotte,Technology,Phones,Nortel Networks T7316 E Nt8 B27,Larry Hughes,5,271.96,0.2,16.9975
US-2022-135034,01/08/2022,United States,Central,Illinois,Chicago,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,Annie Thurman,2,95.984,0.2,5.999
US-2022-165386,03/08/2022,United States,Central,Illinois,Chicago,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Charlotte Melton,2,183.372,0.3,-36.6744
US-2022-168396,03/08/2022,United States,West,California,San Francisco,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Bruce Degenhardt,3,123.96,0,11.1564
US-2022-168396,03/08/2022,United States,West,California,San Francisco,Office Supplies,Labels,Avery 473,Bruce Degenhardt,5,51.75,0,24.84
US-2022-163566,03/08/2022,United States,East,Ohio,Fairfield,Office Supplies,Labels,Avery 476,Ted Butterfield,5,16.52,0.2,5.369
US-2022-143175,03/08/2022,United States,West,California,Los Angeles,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,George Ashbrook,3,99.87,0,23.9688
US-2022-141747,03/08/2022,United States,West,Washington,Seattle,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Scot Coram,1,16.06,0,4.1756
US-2022-140781,03/08/2022,United States,Central,Illinois,Bloomington,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Adrian Barton,3,39.816,0.2,7.4655
US-2022-146367,04/08/2022,United States,Central,Texas,Carrollton,Office Supplies,Binders,Avery Durable Poly Binders,Harry Marie,3,3.318,0.8,-5.6406
US-2022-132738,04/08/2022,United States,West,Colorado,Loveland,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Harry Marie,1,8.784,0.2,3.1842
US-2022-132738,04/08/2022,United States,West,Colorado,Loveland,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Harry Marie,2,7.968,0.2,2.8884
US-2022-128328,05/08/2022,United States,Central,Indiana,Indianapolis,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,Patrick O'Donnell,6,125.88,0,60.4224
US-2022-128328,05/08/2022,United States,Central,Indiana,Indianapolis,Office Supplies,Labels,Avery 475,Patrick O'Donnell,9,133.2,0,66.6
US-2022-117695,05/08/2022,United States,South,Kentucky,Richmond,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Pauline Webber,2,13.76,0,6.3296
US-2022-154676,05/08/2022,United States,Central,Texas,Houston,Office Supplies,Storage,"Tennsco Lockers, Sand",Nick Zandusky,9,151.056,0.2,7.5528
US-2022-128328,05/08/2022,United States,Central,Indiana,Indianapolis,Technology,Accessories,Logitech MX Performance Wireless Mouse,Patrick O'Donnell,2,79.78,0,29.5186
US-2022-161200,06/08/2022,United States,South,Louisiana,Lafayette,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Seth Vernon,3,145.74,0,23.3184
US-2022-161200,06/08/2022,United States,South,Louisiana,Lafayette,Furniture,Furnishings,Longer-Life Soft White Bulbs,Seth Vernon,5,15.4,0,7.392
US-2022-151981,06/08/2022,United States,East,New Hampshire,Concord,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Gary Mitchum,6,227.88,0,68.364
US-2022-151981,06/08/2022,United States,East,New Hampshire,Concord,Office Supplies,Labels,Avery 481,Gary Mitchum,8,24.64,0,11.8272
US-2022-136609,06/08/2022,United States,Central,Texas,Cedar Hill,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,Todd Boyes,3,115.296,0.2,40.3536
US-2022-168172,06/08/2022,United States,East,New York,New York City,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",Shahid Hopkins,4,70.12,0,21.036
US-2022-151981,06/08/2022,United States,East,New Hampshire,Concord,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Gary Mitchum,5,824.95,0,247.485
US-2022-156776,07/08/2022,United States,West,California,Westminster,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Jeremy Lonsdale,1,207.184,0.2,25.898
US-2022-156776,07/08/2022,United States,West,California,Westminster,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Jeremy Lonsdale,1,51.75,0,15.525
US-2022-156776,07/08/2022,United States,West,California,Westminster,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,Jeremy Lonsdale,5,1473.1,0,412.468
US-2022-117023,07/08/2022,United States,East,New York,Long Beach,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",Joni Wasserman,2,11.68,0,5.4896
US-2022-117023,07/08/2022,United States,East,New York,Long Beach,Office Supplies,Art,Staples in misc. colors,Joni Wasserman,10,104.8,0,26.2
US-2022-156776,07/08/2022,United States,West,California,Westminster,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Jeremy Lonsdale,3,31.128,0.2,11.673
US-2022-155999,07/08/2022,United States,West,California,San Diego,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,Jay Kimmel,2,13.76,0.2,4.644
US-2022-156776,07/08/2022,United States,West,California,Westminster,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,Jeremy Lonsdale,3,11.952,0.2,4.1832
US-2022-115175,07/08/2022,United States,West,California,San Jose,Office Supplies,Paper,Xerox 1891,Matt Collins,5,244.55,0,114.9385
US-2022-156776,07/08/2022,United States,West,California,Westminster,Office Supplies,Paper,Xerox 1881,Jeremy Lonsdale,2,24.56,0,11.5432
US-2022-110821,07/08/2022,United States,Central,Texas,Dallas,Office Supplies,Storage,Safco Industrial Shelving,Chloris Kastensmidt,2,118.16,0.2,-25.109
US-2022-110821,07/08/2022,United States,Central,Texas,Dallas,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,Chloris Kastensmidt,3,119.448,0.2,-13.4379
US-2022-158344,07/08/2022,United States,Central,Minnesota,Moorhead,Technology,Accessories,Memorex Micro Travel Drive 16 GB,Cindy Chapman,4,63.96,0,19.8276
US-2022-163321,07/08/2022,United States,South,North Carolina,Jacksonville,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,Fred McMath,1,79.992,0.2,21.9978
US-2022-156776,07/08/2022,United States,West,California,Westminster,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Jeremy Lonsdale,4,55.76,0,7.8064
US-2022-155999,07/08/2022,United States,West,California,San Diego,Technology,Phones,GE DSL Phone Line Filter,Jay Kimmel,5,159.96,0.2,17.9955
US-2022-156776,07/08/2022,United States,West,California,Westminster,Technology,Phones,Polycom VoiceStation 500 Conference phone,Jeremy Lonsdale,3,707.88,0.2,44.2425
CA-2022-129322,08/08/2022,Canada,East,Ontario,Toronto,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Denny Blanton,2,113.92,0,33.04
CA-2022-129322,08/08/2022,Canada,East,Ontario,Toronto,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Denny Blanton,2,39.66,0,11.9
CA-2022-129322,08/08/2022,Canada,East,Ontario,Toronto,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,Denny Blanton,7,447.86,0,210.49
US-2022-143063,10/08/2022,United States,Central,Indiana,Columbus,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Ivan Liston,2,121.3,0,25.473
US-2022-143063,10/08/2022,United States,Central,Indiana,Columbus,Office Supplies,Envelopes,Staple envelope,Ivan Liston,6,70.08,0,35.04
US-2022-145443,10/08/2022,United States,Central,Indiana,Richmond,Office Supplies,Paper,Xerox 1906,Steve Chapman,5,177.2,0,83.284
US-2022-143063,10/08/2022,United States,Central,Indiana,Columbus,Technology,Phones,Aastra 57i VoIP phone,Ivan Liston,9,1454.49,0,378.1674
US-2022-139311,11/08/2022,United States,Central,Texas,Bedford,Office Supplies,Art,BIC Brite Liner Grip Highlighters,Sylvia Foulston,7,9.184,0.2,2.87
US-2022-160899,11/08/2022,United States,South,Louisiana,Lake Charles,Office Supplies,Binders,Satellite Sectional Post Binders,Daniel Raglin,11,477.51,0,219.6546
US-2022-139311,11/08/2022,United States,Central,Texas,Bedford,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Sylvia Foulston,8,12.864,0.8,-22.512
US-2022-139311,11/08/2022,United States,Central,Texas,Bedford,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Sylvia Foulston,4,29.664,0.2,10.0116
US-2022-100433,11/08/2022,United States,East,New York,New York City,Office Supplies,Paper,Xerox 226,Sanjit Jacobs,4,25.92,0,12.4416
US-2022-139311,11/08/2022,United States,Central,Texas,Bedford,Technology,Phones,Pyle PMP37LED,Sylvia Foulston,2,153.584,0.2,13.4386
US-2022-118941,12/08/2022,United States,East,Maryland,Columbia,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Brenda Bowman,5,1779.9,0,373.779
US-2022-158169,12/08/2022,United States,West,California,Lake Forest,Furniture,Furnishings,DAX Wood Document Frame,Justin MacKendrick,4,54.92,0,19.7712
US-2022-158169,12/08/2022,United States,West,California,Lake Forest,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,Justin MacKendrick,3,542.94,0,152.0232
US-2022-118941,12/08/2022,United States,East,Maryland,Columbia,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Brenda Bowman,5,219.9,0,59.373
US-2022-118941,12/08/2022,United States,East,Maryland,Columbia,Office Supplies,Art,Newell 312,Brenda Bowman,3,17.52,0,5.256
US-2022-152310,12/08/2022,United States,West,Washington,Seattle,Office Supplies,Binders,Avery Legal 4-Ring Binder,Dana Kaydos,6,100.704,0.2,37.764
US-2022-106537,12/08/2022,United States,South,Florida,Orlando,Office Supplies,Paper,Xerox 2000,Rick Hansen,4,20.736,0.2,7.2576
US-2022-152310,12/08/2022,United States,West,Washington,Seattle,Office Supplies,Paper,Xerox 1937,Dana Kaydos,4,192.16,0,92.2368
US-2022-152310,12/08/2022,United States,West,Washington,Seattle,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,Dana Kaydos,3,46.74,0,11.685
US-2022-152310,12/08/2022,United States,West,Washington,Seattle,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Dana Kaydos,5,174.95,0,12.2465
US-2022-152310,12/08/2022,United States,West,Washington,Seattle,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,Dana Kaydos,1,299.99,0,89.997
US-2022-152310,12/08/2022,United States,West,Washington,Seattle,Technology,Phones,Grandstream GXP1160 VoIP phone,Dana Kaydos,8,242.624,0.2,27.2952
US-2022-128363,13/08/2022,United States,South,Tennessee,Memphis,Furniture,Chairs,Hon Olson Stacker Chairs,Dan Campbell,2,423.648,0.2,47.6604
US-2022-128363,13/08/2022,United States,South,Tennessee,Memphis,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Dan Campbell,1,31.984,0.2,0
US-2022-128363,13/08/2022,United States,South,Tennessee,Memphis,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Dan Campbell,7,272.048,0.2,30.6054
US-2022-103828,13/08/2022,United States,West,California,San Francisco,Office Supplies,Appliances,Staple holder,Jay Kimmel,7,83.79,0,22.6233
US-2022-103828,13/08/2022,United States,West,California,San Francisco,Office Supplies,Art,Newell 345,Jay Kimmel,3,59.52,0,15.4752
US-2022-100580,13/08/2022,United States,West,California,San Diego,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Michael Kennedy,3,36.024,0.2,11.7078
US-2022-128363,13/08/2022,United States,South,Tennessee,Memphis,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,Dan Campbell,6,1614.582,0.7,-1237.8462
US-2022-128363,13/08/2022,United States,South,Tennessee,Memphis,Office Supplies,Envelopes,Colored Envelopes,Dan Campbell,5,14.76,0.2,4.797
US-2022-128363,13/08/2022,United States,South,Tennessee,Memphis,Office Supplies,Fasteners,Staples,Dan Campbell,5,24.32,0.2,9.12
US-2022-167542,13/08/2022,United States,East,Pennsylvania,Philadelphia,Office Supplies,Labels,Avery 486,Keith Dawkins,3,17.544,0.2,5.9211
US-2022-103828,13/08/2022,United States,West,California,San Francisco,Office Supplies,Storage,Sterilite Officeware Hinged File Box,Jay Kimmel,3,31.44,0,8.4888
US-2022-103828,13/08/2022,United States,West,California,San Francisco,Office Supplies,Supplies,Staple remover,Jay Kimmel,4,31.92,0,9.2568
US-2022-128363,13/08/2022,United States,South,Tennessee,Memphis,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,Dan Campbell,2,1.584,0.2,0.4752
US-2022-105921,14/08/2022,United States,West,California,Los Angeles,Furniture,Tables,Chromcraft Round Conference Tables,Janet Martin,3,418.296,0.2,5.2287
US-2022-169264,14/08/2022,United States,West,California,San Francisco,Office Supplies,Art,Newell 318,Nora Preis,6,16.68,0,4.3368
US-2022-169264,14/08/2022,United States,West,California,San Francisco,Office Supplies,Labels,Avery File Folder Labels,Nora Preis,2,5.76,0,2.8224
US-2022-138548,15/08/2022,United States,East,New Jersey,Plainfield,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",James Galang,2,97.84,0,25.4384
US-2022-144883,15/08/2022,United States,Central,Minnesota,Roseville,Office Supplies,Labels,Avery 495,Bill Overfelt,8,50.4,0,23.184
US-2022-117723,15/08/2022,United States,East,Pennsylvania,Philadelphia,Office Supplies,Storage,Tennsco Single-Tier Lockers,Dionis Lloyd,6,1801.632,0.2,-337.806
US-2022-122987,16/08/2022,United States,South,Tennessee,Columbia,Office Supplies,Binders,Recycled Easel Ring Binders,Sarah Jordon,3,13.428,0.7,-11.19
US-2022-122987,16/08/2022,United States,South,Tennessee,Columbia,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,Sarah Jordon,4,67.136,0.2,-0.8392
US-2022-133102,17/08/2022,United States,Central,Texas,Houston,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Emily Ducich,4,74.592,0.3,-2.1312
US-2022-118892,17/08/2022,United States,East,Pennsylvania,Philadelphia,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,Tom Prescott,9,4416.174,0.3,-630.882
US-2022-111423,17/08/2022,United States,East,New York,Watertown,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,Edward Hooks,2,462.564,0.1,97.6524
US-2022-133102,17/08/2022,United States,Central,Texas,Houston,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,Emily Ducich,2,16.784,0.6,-22.2388
US-2022-166093,17/08/2022,United States,West,California,Brentwood,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Rick Wilson,9,2518.29,0,654.7554
US-2022-133102,17/08/2022,United States,Central,Texas,Houston,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Emily Ducich,4,38.864,0.8,-99.1032
US-2022-133102,17/08/2022,United States,Central,Texas,Houston,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,Emily Ducich,3,8.016,0.2,1.002
US-2022-166093,17/08/2022,United States,West,California,Brentwood,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Rick Wilson,3,13.92,0.2,4.872
US-2022-151211,17/08/2022,United States,South,Kentucky,Louisville,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,Adrian Hane,3,102.93,0,48.3771
US-2022-111423,17/08/2022,United States,East,New York,Watertown,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,Edward Hooks,5,895.92,0.2,302.373
US-2022-166093,17/08/2022,United States,West,California,Brentwood,Office Supplies,Binders,GBC Recycled Grain Textured Covers,Rick Wilson,8,221.056,0.2,77.3696
US-2022-166093,17/08/2022,United States,West,California,Brentwood,Office Supplies,Envelopes,Staple envelope,Rick Wilson,2,23.36,0,11.68
US-2022-166093,17/08/2022,United States,West,California,Brentwood,Office Supplies,Paper,Xerox 1962,Rick Wilson,2,8.56,0,3.852
US-2022-166093,17/08/2022,United States,West,California,Brentwood,Office Supplies,Storage,Standard Rollaway File with Lock,Rick Wilson,3,540.57,0,140.5482
US-2022-133102,17/08/2022,United States,Central,Texas,Houston,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,Emily Ducich,2,5.552,0.2,-1.041
US-2022-151211,17/08/2022,United States,South,Kentucky,Louisville,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,Adrian Hane,6,98.16,0,9.816
US-2022-166093,17/08/2022,United States,West,California,Brentwood,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,Rick Wilson,3,71.976,0.2,8.997
US-2022-117947,18/08/2022,United States,East,New York,New York City,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",Nat Gilpin,2,9.94,0,3.0814
US-2022-117947,18/08/2022,United States,East,New York,New York City,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",Nat Gilpin,3,88.02,0,27.2862
US-2022-119809,18/08/2022,United States,West,Washington,Seattle,Furniture,Furnishings,"Contract Clock, 14"", Brown",Yana Sorensen,3,65.94,0,22.4196
US-2022-117947,18/08/2022,United States,East,New York,New York City,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",Nat Gilpin,2,40.48,0,15.7872
US-2022-163069,18/08/2022,United States,East,Ohio,Columbus,Office Supplies,Art,Newell 325,Pauline Johnson,3,9.912,0.2,1.239
US-2022-112809,18/08/2022,United States,Central,Texas,Dallas,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,Russell Applegate,5,21.38,0.8,-33.139
US-2022-112809,18/08/2022,United States,Central,Texas,Dallas,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,Russell Applegate,4,6.744,0.8,-11.4648
US-2022-117947,18/08/2022,United States,East,New York,New York City,Office Supplies,Binders,Recycled Easel Ring Binders,Nat Gilpin,9,107.424,0.2,33.57
US-2022-119809,18/08/2022,United States,West,Washington,Seattle,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,Yana Sorensen,9,2793.528,0.2,942.8157
US-2022-122028,18/08/2022,United States,East,Ohio,Lakewood,Office Supplies,Binders,GBC Personal VeloBind Strips,Chloris Kastensmidt,3,10.782,0.7,-7.9068
US-2022-151358,18/08/2022,United States,West,Washington,Seattle,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,Nicole Fjeld,2,323.1,0,61.389
US-2022-112809,18/08/2022,United States,Central,Texas,Dallas,Office Supplies,Storage,Safco Steel Mobile File Cart,Russell Applegate,3,200.064,0.2,12.504
US-2022-119809,18/08/2022,United States,West,Washington,Seattle,Office Supplies,Storage,Letter Size Cart,Yana Sorensen,7,1000.02,0,290.0058
US-2022-121027,18/08/2022,United States,West,Washington,Seattle,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,Helen Wasserman,2,843.9,0,371.316
US-2022-121027,18/08/2022,United States,West,Washington,Seattle,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,Helen Wasserman,9,1496.16,0,224.424
US-2022-162936,18/08/2022,United States,East,Massachusetts,New Bedford,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Charles McCrossin,2,23.18,0,7.6494
US-2022-117947,18/08/2022,United States,East,New York,New York City,Technology,Phones,Grandstream GXP1160 VoIP phone,Nat Gilpin,1,37.91,0,10.9939
US-2022-100398,19/08/2022,United States,West,Utah,Salt Lake City,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Denny Ordway,3,102.72,0.2,37.236
US-2022-101728,19/08/2022,United States,Central,Illinois,Chicago,Office Supplies,Binders,Binder Posts,Sonia Cooley,2,2.296,0.8,-3.9032
US-2022-132339,19/08/2022,United States,East,Massachusetts,Lawrence,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,Jennifer Braxton,1,387.99,0,182.3553
US-2022-115777,19/08/2022,United States,East,Massachusetts,Lawrence,Office Supplies,Paper,Xerox 200,Doug O'Connell,3,19.44,0,9.3312
CA-2022-132339,19/08/2022,Canada,East,Quebec,Montreal,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,Jennifer Braxton,3,19.44,0,9.3312
CA-2022-115777,19/08/2022,Canada,East,Quebec,Montreal,Office Supplies,Paper,Xerox 200,Doug O'Connell,1,387.99,0,182.3553
US-2022-111241,20/08/2022,United States,West,California,Fresno,Office Supplies,Binders,GBC Recycled Regency Composition Covers,Gene McClure,5,239.12,0.2,77.714
US-2022-105326,20/08/2022,United States,West,California,Los Angeles,Office Supplies,Paper,Xerox 203,Kean Thornton,4,25.92,0,12.4416
US-2022-137344,20/08/2022,United States,East,Massachusetts,Franklin,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",Eleni McCrary,3,40.29,0,10.4754
US-2022-119011,20/08/2022,United States,West,California,San Francisco,Office Supplies,Storage,"Companion Letter/Legal File, Black",Lisa Ryan,6,226.56,0,63.4368
US-2022-119011,20/08/2022,United States,West,California,San Francisco,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,Lisa Ryan,3,17.22,0,5.166
US-2022-119011,20/08/2022,United States,West,California,San Francisco,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,Lisa Ryan,3,107.88,0.2,10.788
US-2022-114356,20/08/2022,United States,South,North Carolina,Charlotte,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,Tonja Turnell,1,35.96,0.2,3.596
US-2022-155705,21/08/2022,United States,South,Mississippi,Jackson,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,Natalie Fritzler,4,866.4,0,225.264
US-2022-121489,21/08/2022,United States,West,Washington,Seattle,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",Candace McMahon,6,388.704,0.2,38.8704
US-2022-109253,21/08/2022,United States,West,California,Oakland,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,Patrick Ryan,4,129.92,0,10.3936
US-2022-117646,21/08/2022,United States,West,Colorado,Louisville,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Sung Chung,3,22.752,0.2,7.11
US-2022-112956,21/08/2022,United States,East,Maryland,Columbia,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Tracy Hopkins,2,25.16,0,8.5544
US-2022-112956,21/08/2022,United States,East,Maryland,Columbia,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",Tracy Hopkins,4,91.92,0,31.2528
US-2022-109253,21/08/2022,United States,West,California,Oakland,Furniture,Tables,Chromcraft Rectangular Conference Tables,Patrick Ryan,3,568.728,0.2,28.4364
US-2022-109253,21/08/2022,United States,West,California,Oakland,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,Patrick Ryan,3,203.52,0,54.9504
US-2022-109253,21/08/2022,United States,West,California,Oakland,Office Supplies,Art,Newell 336,Patrick Ryan,4,17.12,0,4.9648
US-2022-109253,21/08/2022,United States,West,California,Oakland,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Patrick Ryan,9,117.144,0.2,42.4647
US-2022-102183,21/08/2022,United States,East,New York,New York City,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,Pete Kriz,6,4305.552,0.2,1453.1238
US-2022-102183,21/08/2022,United States,East,New York,New York City,Office Supplies,Binders,Avery Metallic Poly Binders,Pete Kriz,7,32.088,0.2,11.2308
US-2022-126956,21/08/2022,United States,Central,Minnesota,Lakeville,Office Supplies,Envelopes,Security-Tint Envelopes,Greg Tran,2,15.28,0,7.4872
US-2022-126956,21/08/2022,United States,Central,Minnesota,Lakeville,Office Supplies,Fasteners,Advantus Plastic Paper Clips,Greg Tran,7,35,0,16.8
US-2022-109253,21/08/2022,United States,West,California,Oakland,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Patrick Ryan,5,51.75,0,24.84
US-2022-112956,21/08/2022,United States,East,Maryland,Columbia,Office Supplies,Paper,Xerox 1888,Tracy Hopkins,5,277.4,0,133.152
US-2022-117646,21/08/2022,United States,West,Colorado,Louisville,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,Sung Chung,1,6.672,0.2,2.085
US-2022-144750,21/08/2022,United States,West,Arizona,Chandler,Office Supplies,Paper,Xerox 1941,Dionis Lloyd,1,83.88,0.2,29.358
US-2022-121489,21/08/2022,United States,West,Washington,Seattle,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,Candace McMahon,6,572.58,0,34.3548
US-2022-117646,21/08/2022,United States,West,Colorado,Louisville,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Sung Chung,3,237.096,0.2,20.7459
US-2022-126956,21/08/2022,United States,Central,Minnesota,Lakeville,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,Greg Tran,4,37.24,0,10.7996
US-2022-121489,21/08/2022,United States,West,Washington,Seattle,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Candace McMahon,2,33.18,0,11.613
US-2022-109253,21/08/2022,United States,West,California,Oakland,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,Patrick Ryan,4,431.968,0.2,37.7972
US-2022-131037,22/08/2022,United States,West,California,San Francisco,Furniture,Tables,Hon Racetrack Conference Tables,Tony Molinari,1,210.008,0.2,2.6251
US-2022-132381,22/08/2022,United States,East,Pennsylvania,Philadelphia,Furniture,Tables,Bevis Boat-Shaped Conference Table,Dean percer,2,314.532,0.4,-83.8752
US-2022-129021,23/08/2022,United States,South,Florida,Tallahassee,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",Patrick O'Brill,2,2.784,0.2,0.4176
